{1: [14009, 18341]}
{15141: [11386, 13523]}
{15142: [9456, 16627]}
{15143: [17359, 11974]}
{15144: [8175, 4130]}
{15145: [12672, 12288]}
{15146: [17148, 11123]}
{15147: [10634, 15061]}
{15148: [9710, 16959]}
{15149: [23864, 13952]}
{15150: [16457, 5022]}
{15151: [18510, 5374]}
{15152: [2412, 4448]}
{15153: [7863, 13466]}
{15154: [23493, 19406]}
{15155: [16581, 23122]}
{15156: [18821, 13590]}
{15157: [1849, 4000]}
{15158: [22305, 14110]}
{15159: [4463, 11149]}
{15160: [5553, 13915]}
{15161: [23294, 23950]}
{15162: [7041, 5970]}
{15163: [23629, 15584]}
{15164: [15939, 22222]}
{15165: [17516, 12467]}
{15166: [5668, 593]}
{15167: [6780, 1503]}
{15168: [1573, 4329]}
{15169: [13836, 19048]}
{15170: [8650, 23107]}
{15171: [21232, 17277]}
{15172: [15736, 5911]}
{15173: [11369, 9856]}
{15174: [2106, 23776]}
{15175: [6419, 7745]}
{15176: [18623, 11028]}
{15177: [5361, 20540]}
{15178: [7215, 2354]}
{15179: [6541, 1251]}
{15180: [22368, 6234]}
{15181: [1021, 17296]}
{15182: [20426, 9195]}
{15183: [5242, 7084]}
{15184: [16704, 17525]}
{15185: [3196, 11469]}
{15186: [16209, 18123]}
{15187: [22780, 8275]}
{15188: [9190, 20301]}
{15189: [3020, 7590]}
{15190: [14823, 6620]}
{15191: [22558, 19175]}
{15192: [14404, 5018]}
{15193: [10714, 11372]}
{15194: [9907, 12802]}
{15195: [20293, 23287]}
{15196: [2466, 1193]}
{15197: [10328, 1398]}
{15198: [4166, 17896]}
{15199: [6338, 13654]}
{15200: [2391, 14705]}
{15201: [11385, 17624]}
{15202: [20817, 10433]}
{15203: [2196, 6445]}
{15204: [15223, 13843]}
{15205: [998, 6185]}
{15206: [4089, 16202]}
{15207: [21344, 17173]}
{15208: [13324, 14816]}
{15209: [22029, 23534]}
{15210: [3408, 1641]}
{15211: [13178, 15034]}
{15212: [7808, 1488]}
{15213: [2594, 10513]}
{15214: [19385, 18031]}
{15215: [16595, 13872]}
{15216: [6839, 6269]}
{15217: [14886, 9963]}
{15218: [6765, 15217]}
{15219: [17925, 9579]}
{15220: [5378, 10297]}
{15221: [4639, 22961]}
{15222: [5197, 10304]}
{15223: [15700, 9995]}
{15224: [4298, 13175]}
{15225: [11455, 420]}
{15226: [21174, 9608]}
{15227: [9509, 14999]}
{15228: [12472, 2337]}
{15229: [1185, 4146]}
{15230: [4715, 1637]}
{15231: [4763, 14037]}
{15232: [8334, 3250]}
{15233: [4332, 18603]}
{15234: [20541, 18329]}
{15235: [13417, 9134]}
{15236: [14652, 18041]}
{15237: [9096, 23823]}
{15238: [3964, 2383]}
{15239: [15913, 1295]}
{15240: [23121, 22126]}
{15241: [17540, 4697]}
{15242: [15416, 10058]}
{15243: [11508, 4211]}
{15244: [21818, 12820]}
{15245: [6847, 9648]}
{15246: [22005, 2531]}
{15247: [17724, 11072]}
{15248: [6207, 11276]}
{15249: [8268, 1301]}
{15250: [4142, 23243]}
{15251: [19316, 11667]}
{15252: [4064, 12939]}
{15253: [7026, 2498]}
{15254: [16743, 1374]}
{15255: [4310, 5717]}
{15256: [3532, 1786]}
{15257: [8832, 4406]}
{15258: [15056, 18525]}
{15259: [16122, 20775]}
{15260: [7900, 10498]}
{15261: [13902, 5428]}
{15262: [12534, 11521]}
{15263: [22366, 13986]}
{15264: [8646, 18031]}
{15265: [1197, 8044]}
{15266: [20140, 8018]}
{15267: [21526, 21594]}
{15268: [22919, 12950]}
{15269: [14200, 2873]}
{15270: [9917, 20784]}
{15271: [18013, 5194]}
{15272: [7702, 21280]}
{15273: [233, 10346]}
{15274: [3551, 14707]}
{15275: [1127, 18564]}
{15276: [23135, 6524]}
{15277: [3232, 19663]}
{15278: [19754, 15922]}
{15279: [14286, 19373]}
{15280: [2713, 18203]}
{15281: [11918, 2324]}
{15282: [15555, 17297]}
{15283: [11245, 20433]}
{15284: [20080, 6001]}
{15285: [15869, 2350]}
{15286: [10280, 8121]}
{15287: [7678, 14959]}
{15288: [8123, 629]}
{15289: [976, 7237]}
{15290: [20994, 23484]}
{15291: [15001, 20208]}
{15292: [2804, 15439]}
{15293: [11879, 11906]}
{15294: [12696, 21935]}
{15295: [10382, 14232]}
{15296: [3442, 6477]}
{15297: [17787, 20205]}
{15298: [7360, 9441]}
{15299: [7148, 9677]}
{15300: [19965, 18650]}
{15301: [12685, 410]}
{15302: [12036, 7021]}
{15303: [3482, 6031]}
{15304: [23236, 7851]}
{15305: [17150, 13754]}
{15306: [3138, 18876]}
{15307: [14822, 421]}
{15308: [5422, 2345]}
{15309: [12302, 249]}
{15310: [23959, 15227]}
{15311: [21325, 15753]}
{15312: [592, 3621]}
{15313: [22842, 9803]}
{15314: [11168, 3388]}
{15315: [6376, 17993]}
{15316: [2440, 8662]}
{15317: [4033, 13325]}
{15318: [23437, 938]}
{15319: [14661, 21342]}
{15320: [9601, 7980]}
{15321: [20876, 14084]}
{15322: [16155, 1973]}
{15323: [17296, 6752]}
{15324: [20595, 20711]}
{15325: [20144, 22068]}
{15326: [23154, 6495]}
{15327: [2041, 1185]}
{15328: [22670, 16380]}
{15329: [20954, 12836]}
{15330: [9441, 17454]}
{15331: [11524, 836]}
{15332: [2086, 16769]}
{15333: [23717, 19097]}
{15334: [16837, 1003]}
{15335: [12385, 6843]}
{15336: [2039, 14724]}
{15337: [23842, 7499]}
{15338: [9921, 14529]}
{15339: [13773, 23224]}
{15340: [4978, 21300]}
{15341: [13895, 6070]}
{15342: [1277, 1627]}
{15343: [12523, 16707]}
{15344: [9530, 18860]}
{15345: [14939, 1941]}
{15346: [113, 2723]}
{15347: [17698, 17388]}
{15348: [1264, 2224]}
{15349: [10188, 12378]}
{15350: [13809, 11814]}
{15351: [6875, 1286]}
{15352: [9275, 10705]}
{15353: [6719, 23964]}
{15354: [21592, 10637]}
{15355: [4032, 23226]}
{15356: [18102, 18482]}
{15357: [3849, 18417]}
{15358: [19109, 391]}
{15359: [12964, 10661]}
{15360: [11716, 10903]}
{15361: [8802, 13463]}
{15362: [812, 14374]}
{15363: [637, 20548]}
{15364: [4824, 9280]}
{15365: [20991, 12791]}
{15366: [10794, 12729]}
{15367: [13967, 5497]}
{15368: [7032, 6106]}
{15369: [18636, 6796]}
{15370: [2315, 1127]}
{15371: [2763, 22982]}
{15372: [8371, 7689]}
{15373: [20645, 1150]}
{15374: [8572, 5385]}
{15375: [11203, 23243]}
{15376: [5761, 4700]}
{15377: [10908, 2113]}
{15378: [20710, 15364]}
{15379: [18911, 10033]}
{15380: [5264, 14066]}
{15381: [19878, 20623]}
{15382: [15376, 22466]}
{15383: [2954, 19]}
{15384: [19209, 7022]}
{15385: [272, 3238]}
{15386: [20551, 9353]}
{15387: [3731, 12245]}
{15388: [720, 10134]}
{15389: [18592, 507]}
{15390: [10487, 2447]}
{15391: [15246, 3040]}
{15392: [199, 17535]}
{15393: [14941, 14150]}
{15394: [9811, 2767]}
{15395: [14695, 22209]}
{15396: [14241, 1745]}
{15397: [15127, 20288]}
{15398: [15409, 2301]}
{15399: [8476, 19672]}
{15400: [13196, 1535]}
{15401: [22272, 18803]}
{15402: [2998, 13665]}
{15403: [21178, 21012]}
{15404: [19831, 20193]}
{15405: [11164, 19833]}
{15406: [114, 23472]}
{15407: [6524, 7044]}
{15408: [6611, 687]}
{15409: [5543, 19930]}
{15410: [14483, 5593]}
{15411: [17016, 504]}
{15412: [1308, 18512]}
{15413: [18584, 1712]}
{15414: [9950, 23941]}
{15415: [22822, 45]}
{15416: [12517, 19329]}
{15417: [22870, 12665]}
{15418: [21924, 16277]}
{15419: [14233, 7892]}
{15420: [13176, 16993]}
{15421: [2764, 13099]}
{15422: [3857, 22701]}
{15423: [2917, 18640]}
{15424: [20276, 22411]}
{15425: [1325, 23704]}
{15426: [12843, 22212]}
{15427: [21433, 7869]}
{15428: [3044, 19245]}
{15429: [21845, 17978]}
{15430: [13955, 11899]}
{15431: [11071, 3523]}
{15432: [18652, 4408]}
{15433: [21727, 13440]}
{15434: [21582, 99]}
{15435: [4385, 7664]}
{15436: [22526, 11254]}
{15437: [6081, 23652]}
{15438: [10795, 11043]}
{15439: [15316, 6000]}
{15440: [13770, 11273]}
{15441: [11962, 11291]}
{15442: [14957, 20475]}
{15443: [21014, 7933]}
{15444: [11721, 11292]}
{15445: [11074, 19598]}
{15446: [22465, 1769]}
{15447: [17692, 21899]}
{15448: [10798, 11620]}
{15449: [9403, 9941]}
{15450: [4683, 17254]}
{15451: [961, 1082]}
{15452: [1205, 19393]}
{15453: [7213, 16057]}
{15454: [19351, 443]}
{15455: [8747, 15313]}
{15456: [5156, 19594]}
{15457: [7182, 811]}
{15458: [2996, 18786]}
{15459: [6369, 13166]}
{15460: [22018, 6226]}
{15461: [18764, 10623]}
{15462: [13511, 14182]}
{15463: [2122, 18283]}
{15464: [21857, 3782]}
{15465: [6076, 3363]}
{15466: [17827, 8791]}
{15467: [3204, 14767]}
{15468: [14099, 17917]}
{15469: [10118, 17685]}
{15470: [20032, 8871]}
{15471: [5006, 3481]}
{15472: [645, 15645]}
{15473: [17048, 9915]}
{15474: [2298, 15395]}
{15475: [23210, 17336]}
{15476: [10669, 5283]}
{15477: [6907, 5002]}
{15478: [17167, 18314]}
{15479: [5002, 14759]}
{15480: [8909, 5051]}
{15481: [3950, 15348]}
{15482: [10599, 14274]}
{15483: [6333, 13515]}
{15484: [7915, 1636]}
{15485: [2366, 22441]}
{15486: [2809, 8390]}
{15487: [1181, 20489]}
{15488: [3491, 21085]}
{15489: [19187, 23913]}
{15490: [19082, 16298]}
{15491: [706, 8593]}
{15492: [21057, 1649]}
{15493: [10080, 2228]}
{15494: [825, 22873]}
{15495: [12215, 15515]}
{15496: [16785, 3192]}
{15497: [2457, 13782]}
{15498: [20932, 1299]}
{15499: [5328, 14251]}
{15500: [9379, 5186]}
{15501: [2779, 255]}
{15502: [12699, 895]}
{15503: [11090, 9293]}
{15504: [16744, 20749]}
{15505: [164, 1477]}
{15506: [12021, 17039]}
{15507: [3911, 12929]}
{15508: [16782, 1646]}
{15509: [18587, 15612]}
{15510: [23978, 9964]}
{15511: [3944, 935]}
{15512: [338, 10326]}
{15513: [12942, 6241]}
{15514: [370, 6534]}
{15515: [4200, 17386]}
{15516: [19349, 9066]}
{15517: [23527, 17636]}
{15518: [9959, 12687]}
{15519: [344, 20809]}
{15520: [8463, 3889]}
{15521: [17798, 15631]}
{15522: [15562, 11871]}
{15523: [19069, 17610]}
{15524: [22026, 5438]}
{15525: [23581, 9981]}
{15526: [16345, 18393]}
{15527: [1472, 5221]}
{15528: [5575, 19122]}
{15529: [20356, 18150]}
{15530: [15782, 21789]}
{15531: [13177, 7515]}
{15532: [20, 14437]}
{15533: [3936, 7426]}
{15534: [6636, 15322]}
{15535: [11083, 5111]}
{15536: [14242, 4357]}
{15537: [4673, 7175]}
{15538: [10, 6370]}
{15539: [2654, 22526]}
{15540: [19359, 20125]}
{15541: [22181, 8778]}
{15542: [6094, 7931]}
{15543: [22173, 19035]}
{15544: [18725, 16601]}
{15545: [21723, 20080]}
{15546: [17625, 6659]}
{15547: [15844, 21662]}
{15548: [16954, 12660]}
{15549: [22846, 10619]}
{15550: [19960, 2159]}
{15551: [14325, 4295]}
{15552: [788, 11277]}
{15553: [12772, 210]}
{15554: [21534, 11973]}
{15555: [4175, 2264]}
{15556: [23323, 26]}
{15557: [19640, 3955]}
{15558: [10997, 17186]}
{15559: [13092, 4248]}
{15560: [18779, 7413]}
{15561: [632, 20120]}
{15562: [15115, 1533]}
{15563: [6149, 10519]}
{15564: [11778, 19509]}
{15565: [16065, 2793]}
{15566: [8179, 22391]}
{15567: [19407, 18645]}
{15568: [22999, 13930]}
{15569: [20711, 9830]}
{15570: [19535, 19313]}
{15571: [18153, 5536]}
{15572: [5269, 7267]}
{15573: [22974, 9564]}
{15574: [8609, 23719]}
{15575: [451, 16136]}
{15576: [17248, 10722]}
{15577: [10138, 4723]}
{15578: [11417, 12931]}
{15579: [17976, 8814]}
{15580: [14577, 8600]}
{15581: [16018, 2560]}
{15582: [20978, 7049]}
{15583: [16262, 12625]}
{15584: [6044, 13788]}
{15585: [13444, 10991]}
{15586: [1383, 16666]}
{15587: [2518, 12097]}
{15588: [2520, 7108]}
{15589: [19780, 9595]}
{15590: [11418, 23654]}
{15591: [12077, 15867]}
{15592: [20487, 10353]}
{15593: [11193, 3715]}
{15594: [6917, 19516]}
{15595: [1466, 265]}
{15596: [11852, 2227]}
{15597: [14712, 16420]}
{15598: [18820, 16535]}
{15599: [16150, 3757]}
{15600: [16322, 18405]}
{15601: [10132, 10361]}
{15602: [14624, 19745]}
{15603: [20516, 20732]}
{15604: [5336, 23786]}
{15605: [14413, 14338]}
{15606: [17095, 23752]}
{15607: [19958, 20581]}
{15608: [2870, 17066]}
{15609: [16438, 9263]}
{15610: [12567, 13658]}
{15611: [7596, 5396]}
{15612: [4566, 23011]}
{15613: [1275, 23712]}
{15614: [12300, 6454]}
{15615: [14253, 6188]}
{15616: [9431, 16449]}
{15617: [1909, 20143]}
{15618: [16949, 7703]}
{15619: [21311, 3382]}
{15620: [13021, 11741]}
{15621: [20490, 8269]}
{15622: [7228, 1085]}
{15623: [7291, 1644]}
{15624: [17028, 23499]}
{15625: [4008, 23966]}
{15626: [8769, 2911]}
{15627: [21538, 4659]}
{15628: [16083, 1892]}
{15629: [21354, 7433]}
{15630: [18306, 9194]}
{15631: [9762, 20999]}
{15632: [19133, 19022]}
{15633: [11854, 15516]}
{15634: [7446, 3950]}
{15635: [9985, 6487]}
{15636: [11134, 3847]}
{15637: [4836, 3906]}
{15638: [4408, 22372]}
{15639: [3572, 17993]}
{15640: [5792, 8878]}
{15641: [20584, 21798]}
{15642: [1566, 6270]}
{15643: [11712, 8248]}
{15644: [14220, 14631]}
{15645: [22061, 19698]}
{15646: [22800, 4084]}
{15647: [16141, 18217]}
{15648: [49, 5233]}
{15649: [1871, 14591]}
{15650: [21444, 4398]}
{15651: [15826, 10157]}
{15652: [12847, 11717]}
{15653: [10217, 10416]}
{15654: [16775, 2781]}
{15655: [23696, 4837]}
{15656: [12706, 15340]}
{15657: [11745, 419]}
{15658: [15381, 14269]}
{15659: [17815, 13580]}
{15660: [13986, 1648]}
{15661: [23588, 12029]}
{15662: [14496, 21778]}
{15663: [6830, 19571]}
{15664: [763, 12059]}
{15665: [13459, 2805]}
{15666: [10739, 12113]}
{15667: [15475, 5840]}
{15668: [22685, 14681]}
{15669: [12079, 20979]}
{15670: [16574, 18962]}
{15671: [5265, 22398]}
{15672: [13554, 5481]}
{15673: [1135, 16117]}
{15674: [6635, 547]}
{15675: [14718, 13009]}
{15676: [1470, 6893]}
{15677: [4833, 3363]}
{15678: [10845, 5285]}
{15679: [9913, 2017]}
{15680: [14978, 9202]}
{15681: [22420, 16786]}
{15682: [17061, 20383]}
{15683: [19048, 5993]}
{15684: [17777, 5736]}
{15685: [9476, 7106]}
{15686: [5159, 4165]}
{15687: [8619, 3191]}
{15688: [8181, 11966]}
{15689: [23720, 14032]}
{15690: [16383, 12630]}
{15691: [8502, 22929]}
{15692: [22337, 5036]}
{15693: [16094, 30]}
{15694: [17746, 9107]}
{15695: [14110, 17556]}
{15696: [4771, 15755]}
{15697: [3983, 10975]}
{15698: [19140, 15925]}
{15699: [8449, 20843]}
{15700: [19449, 8088]}
{15701: [13464, 6310]}
{15702: [6540, 5337]}
{15703: [19019, 6344]}
{15704: [15980, 2907]}
{15705: [16726, 14846]}
{15706: [13101, 20527]}
{15707: [4066, 454]}
{15708: [7710, 6017]}
{15709: [6086, 22984]}
{15710: [17335, 13122]}
{15711: [21117, 17976]}
{15712: [8837, 20651]}
{15713: [4325, 4375]}
{15714: [11688, 22840]}
{15715: [1490, 2172]}
{15716: [22632, 3349]}
{15717: [22496, 14547]}
{15718: [2867, 12052]}
{15719: [20446, 20721]}
{15720: [17595, 23601]}
{15721: [23809, 4640]}
{15722: [8905, 1891]}
{15723: [14857, 16213]}
{15724: [13297, 8378]}
{15725: [21848, 6457]}
{15726: [16289, 15686]}
{15727: [3710, 14946]}
{15728: [20998, 7071]}
{15729: [6398, 8190]}
{15730: [5909, 23646]}
{15731: [5579, 10333]}
{15732: [8049, 9225]}
{15733: [8773, 2318]}
{15734: [2040, 18254]}
{15735: [23525, 21281]}
{15736: [19546, 10794]}
{15737: [7074, 2199]}
{15738: [19524, 11701]}
{15739: [5267, 2833]}
{15740: [16007, 22900]}
{15741: [5179, 10761]}
{15742: [15548, 5541]}
{15743: [18319, 7050]}
{15744: [8668, 16970]}
{15745: [7313, 7278]}
{15746: [4134, 492]}
{15747: [8293, 8288]}
{15748: [2975, 16093]}
{15749: [8581, 17591]}
{15750: [20752, 11892]}
{15751: [4421, 13484]}
{15752: [589, 12048]}
{15753: [7739, 9563]}
{15754: [22379, 17903]}
{15755: [2660, 7831]}
{15756: [6128, 13978]}
{15757: [8351, 23223]}
{15758: [5426, 21910]}
{15759: [22361, 16179]}
{15760: [17825, 10349]}
{15761: [5717, 38]}
{15762: [497, 19848]}
{15763: [3273, 19933]}
{15764: [19213, 14453]}
{15765: [601, 11696]}
{15766: [254, 16830]}
{15767: [20668, 16335]}
{15768: [374, 12394]}
{15769: [13191, 11799]}
{15770: [17195, 20734]}
{15771: [14588, 21486]}
{15772: [129, 19486]}
{15773: [5398, 809]}
{15774: [12315, 2472]}
{15775: [21365, 22547]}
{15776: [6547, 2904]}
{15777: [3621, 4094]}
{15778: [12758, 21260]}
{15779: [23865, 12650]}
{15780: [5404, 18606]}
{15781: [17181, 21163]}
{15782: [20522, 2401]}
{15783: [6615, 13804]}
{15784: [11051, 22011]}
{15785: [6646, 461]}
{15786: [15161, 13356]}
{15787: [7560, 1319]}
{15788: [5201, 12895]}
{15789: [15992, 20276]}
{15790: [14691, 13464]}
{15791: [7108, 3655]}
{15792: [16798, 12736]}
{15793: [10196, 22431]}
{15794: [12980, 4857]}
{15795: [12793, 20013]}
{15796: [22286, 8028]}
{15797: [2253, 15431]}
{15798: [20931, 1903]}
{15799: [4462, 12534]}
{15800: [13081, 9171]}
{15801: [3477, 11927]}
{15802: [14745, 4873]}
{15803: [17760, 18367]}
{15804: [9117, 5399]}
{15805: [4302, 15114]}
{15806: [14864, 3913]}
{15807: [15390, 22409]}
{15808: [12798, 19331]}
{15809: [21291, 9494]}
{15810: [22049, 11107]}
{15811: [2252, 6211]}
{15812: [19416, 19500]}
{15813: [20127, 10835]}
{15814: [8954, 1351]}
{15815: [22100, 3352]}
{15816: [9718, 951]}
{15817: [6938, 21476]}
{15818: [8943, 7657]}
{15819: [9749, 16565]}
{15820: [4051, 64]}
{15821: [3860, 17946]}
{15822: [12939, 3685]}
{15823: [11027, 20218]}
{15824: [6813, 5614]}
{15825: [14272, 20068]}
{15826: [13635, 23141]}
{15827: [15290, 13745]}
{15828: [6140, 11666]}
{15829: [4869, 23066]}
{15830: [23580, 11493]}
{15831: [16849, 8118]}
{15832: [17876, 22929]}
{15833: [8694, 6898]}
{15834: [7975, 8064]}
{15835: [7959, 22017]}
{15836: [7093, 19814]}
{15837: [23709, 20064]}
{15838: [12451, 4646]}
{15839: [6876, 6017]}
{15840: [5060, 18412]}
{15841: [20842, 18222]}
{15842: [9173, 3257]}
{15843: [14609, 17812]}
{15844: [16876, 4051]}
{15845: [20830, 22474]}
{15846: [5975, 3596]}
{15847: [4741, 5564]}
{15848: [802, 23674]}
{15849: [6721, 6207]}
{15850: [9316, 23858]}
{15851: [7083, 10886]}
{15852: [8639, 18352]}
{15853: [8788, 23720]}
{15854: [2893, 3351]}
{15855: [10064, 9385]}
{15856: [14478, 3475]}
{15857: [3663, 10929]}
{15858: [3986, 13261]}
{15859: [22494, 9326]}
{15860: [8871, 1142]}
{15861: [11550, 12009]}
{15862: [6475, 4063]}
{15863: [15533, 2790]}
{15864: [15203, 10365]}
{15865: [12387, 1232]}
{15866: [3547, 9839]}
{15867: [18705, 3167]}
{15868: [3653, 80]}
{15869: [19762, 17719]}
{15870: [14140, 20994]}
{15871: [12413, 19839]}
{15872: [2555, 16346]}
{15873: [1433, 7441]}
{15874: [21258, 6260]}
{15875: [16891, 6331]}
{15876: [979, 8356]}
{15877: [8823, 8473]}
{15878: [12422, 14403]}
{15879: [9399, 23169]}
{15880: [14600, 5333]}
{15881: [1757, 493]}
{15882: [16568, 3251]}
{15883: [12430, 8221]}
{15884: [19053, 6983]}
{15885: [16594, 15426]}
{15886: [21453, 15565]}
{15887: [16964, 11716]}
{15888: [14088, 6020]}
{15889: [15040, 7373]}
{15890: [11717, 9425]}
{15891: [15318, 7579]}
{15892: [17474, 8736]}
{15893: [8735, 14690]}
{15894: [4107, 19670]}
{15895: [8585, 16934]}
{15896: [3152, 23723]}
{15897: [2534, 13887]}
{15898: [23090, 23858]}
{15899: [5034, 22073]}
{15900: [10327, 7994]}
{15901: [9252, 16800]}
{15902: [1643, 5255]}
{15903: [12974, 2337]}
{15904: [16787, 22046]}
{15905: [11505, 12657]}
{15906: [12607, 1927]}
{15907: [550, 4308]}
{15908: [17793, 6215]}
{15909: [16802, 7505]}
{15910: [21850, 2884]}
{15911: [223, 4665]}
{15912: [22720, 15006]}
{15913: [2528, 20562]}
{15914: [11723, 15205]}
{15915: [10785, 17448]}
{15916: [20649, 19927]}
{15917: [7411, 2492]}
{15918: [21572, 6769]}
{15919: [22838, 8809]}
{15920: [1067, 22151]}
{15921: [3666, 14291]}
{15922: [1245, 23098]}
{15923: [23071, 18137]}
{15924: [22376, 7956]}
{15925: [9909, 16206]}
{15926: [17421, 17433]}
{15927: [2016, 3826]}
{15928: [306, 20281]}
{15929: [15274, 2872]}
{15930: [13009, 12748]}
{15931: [6821, 3540]}
{15932: [9726, 8097]}
{15933: [8473, 22050]}
{15934: [5440, 9364]}
{15935: [12509, 18652]}
{15936: [18422, 6507]}
{15937: [23634, 23783]}
{15938: [22048, 7194]}
{15939: [19461, 4000]}
{15940: [23370, 982]}
{15941: [1531, 19173]}
{15942: [6146, 14283]}
{15943: [20798, 2731]}
{15944: [1051, 20413]}
{15945: [16953, 23892]}
{15946: [1246, 8518]}
{15947: [1670, 21542]}
{15948: [20690, 16119]}
{15949: [21757, 19721]}
{15950: [2389, 7103]}
{15951: [1366, 20315]}
{15952: [18478, 20869]}
{15953: [11612, 4769]}
{15954: [1270, 5376]}
{15955: [11340, 21626]}
{15956: [9487, 2671]}
{15957: [16059, 17564]}
{15958: [10756, 20796]}
{15959: [19767, 10273]}
{15960: [16431, 15764]}
{15961: [23074, 6067]}
{15962: [21305, 22016]}
{15963: [19319, 10913]}
{15964: [9313, 1049]}
{15965: [1711, 4556]}
{15966: [11469, 13639]}
{15967: [17591, 8677]}
{15968: [1376, 6223]}
{15969: [18747, 6566]}
{15970: [19045, 23875]}
{15971: [8156, 21148]}
{15972: [16197, 19530]}
{15973: [11046, 11426]}
{15974: [15319, 19660]}
{15975: [3771, 4745]}
{15976: [21762, 3725]}
{15977: [5734, 20600]}
{15978: [14034, 17746]}
{15979: [14730, 3615]}
{15980: [3226, 5623]}
{15981: [10348, 1349]}
{15982: [5362, 373]}
{15983: [14266, 19225]}
{15984: [21247, 16855]}
{15985: [14531, 8464]}
{15986: [2357, 7336]}
{15987: [20283, 4979]}
{15988: [11194, 16631]}
{15989: [20924, 3271]}
{15990: [561, 2533]}
{15991: [11392, 23724]}
{15992: [626, 11000]}
{15993: [8973, 10085]}
{15994: [16678, 13874]}
{15995: [17416, 48]}
{15996: [21507, 2195]}
{15997: [14004, 12544]}
{15998: [7792, 145]}
{15999: [20533, 3699]}
{16000: [9213, 22930]}
{16001: [18891, 3401]}
{16002: [10946, 11278]}
{16003: [23048, 886]}
{16004: [23739, 8060]}
{16005: [5318, 18370]}
{16006: [14521, 13227]}
{16007: [23719, 11386]}
{16008: [8491, 7121]}
{16009: [15561, 4579]}
{16010: [22593, 5858]}
{16011: [20348, 17638]}
{16012: [11861, 16002]}
{16013: [15482, 16127]}
{16014: [23541, 23386]}
{16015: [14230, 13697]}
{16016: [21096, 8724]}
{16017: [3456, 2405]}
{16018: [4935, 5458]}
{16019: [1508, 3977]}
{16020: [15563, 3958]}
{16021: [6065, 5539]}
{16022: [23686, 11738]}
{16023: [6025, 15522]}
{16024: [10089, 344]}
{16025: [8097, 9144]}
{16026: [17508, 2805]}
{16027: [17042, 7627]}
{16028: [6833, 6810]}
{16029: [16707, 6431]}
{16030: [12774, 526]}
{16031: [15581, 2867]}
{16032: [13470, 792]}
{16033: [18914, 20971]}
{16034: [15435, 14018]}
{16035: [21091, 18701]}
{16036: [11023, 6083]}
{16037: [23063, 4339]}
{16038: [11926, 13008]}
{16039: [16907, 14603]}
{16040: [11507, 10754]}
{16041: [8036, 16075]}
{16042: [9895, 16431]}
{16043: [20574, 12385]}
{16044: [10588, 5097]}
{16045: [12065, 11778]}
{16046: [10651, 5603]}
{16047: [16429, 14628]}
{16048: [352, 12839]}
{16049: [7171, 4904]}
{16050: [15031, 19259]}
{16051: [22804, 5061]}
{16052: [15033, 22251]}
{16053: [8067, 14371]}
{16054: [2066, 20440]}
{16055: [3059, 19992]}
{16056: [17535, 11108]}
{16057: [7541, 17618]}
{16058: [18036, 9094]}
{16059: [14874, 3553]}
{16060: [7886, 18205]}
{16061: [19184, 23314]}
{16062: [20810, 3428]}
{16063: [23803, 575]}
{16064: [4052, 18474]}
{16065: [23772, 17673]}
{16066: [11542, 17431]}
{16067: [3667, 5586]}
{16068: [5786, 15770]}
{16069: [13541, 12978]}
{16070: [22779, 16335]}
{16071: [21254, 21735]}
{16072: [2829, 13724]}
{16073: [22001, 8826]}
{16074: [14454, 7121]}
{16075: [6965, 7759]}
{16076: [17324, 8320]}
{16077: [4331, 11672]}
{16078: [18195, 7067]}
{16079: [2406, 18170]}
{16080: [4533, 7090]}
{16081: [6312, 3302]}
{16082: [11099, 10631]}
{16083: [16479, 23324]}
{16084: [6276, 9988]}
{16085: [3579, 20395]}
{16086: [6474, 1512]}
{16087: [10975, 12795]}
{16088: [926, 800]}
{16089: [18248, 336]}
